ObjectID,GlobalID,Date_HU,Time_HU,SiteID_HU,Crew_HU,Habitat Unit Type,Habitat Unit Start Position,Habitat Unit End Position,Habitat Unit Length (m),Secondary Channel Present?,Velocity,Depth Max (nearest 0.01m),Width Wetted Avg (nearest 0.1m),Pool Forming Feature,Large Woody Debris,Dominant Substrate,Subdominant Substrate,Canopy Cover,Instream Cover,HU Comment (free text),ParentGlobalID,CreationDate,Creator,EditDate,Editor
365,3c240394-0c3f-41e2-b262-0e55cb99822a,6/22/2021 4:00:00 PM,13:09,GEB002,Charlie and Mitchell,run,,100,,none,swift,0.27,2.6,,5,siltClay,gravel,30,"largeWoodyDebris,terrestrialVeg",Ends at storm drain,91913aa5-16b8-4c57-8aca-f877cecca0c8,6/22/2021 6:36:22 PM,,6/22/2021 6:36:22 PM,
366,bed47c49-62d3-4f21-90b5-6e4d291c4dde,6/21/2021 4:00:00 PM,13:21,POB006,D. Devine M. green,pool,,15.5,,none,slow,0.58,4.7,,,,,0,"terrestrialVeg,aquaticVeg",,2aede6dc-dd9f-404f-822d-b3e07f601341,6/22/2021 6:39:34 PM,,6/22/2021 6:39:34 PM,
367,d48fcb52-38d2-405f-8f04-9be6c8c3edca,6/21/2021 4:00:00 PM,13:26,POB006,D. Devine M. green,pool,,40,,none,slow,0.59,5.9,,,,,30,terrestrialVeg,"Fish, variable width, lots of dog wood offering cover over banks",2aede6dc-dd9f-404f-822d-b3e07f601341,6/22/2021 6:39:34 PM,,6/22/2021 6:39:34 PM,
368,e25f610a-f8e4-438b-8b8c-cfd26b76d88a,6/21/2021 4:00:00 PM,13:33,POB006,D. Devine M. green,pool,,52,,none,slow,1,5.2,,,,,10,"terrestrialVeg,aquaticVeg",Fish,2aede6dc-dd9f-404f-822d-b3e07f601341,6/22/2021 6:39:34 PM,,6/22/2021 6:39:34 PM,
369,8316457f-efc9-4c7a-ac11-2e7f0bf93521,6/21/2021 4:00:00 PM,13:48,POB006,D. Devine M. green,pool,,70,,none,slow,0.66,4.3,,,,,10,"terrestrialVeg,aquaticVeg",Variable width,2aede6dc-dd9f-404f-822d-b3e07f601341,6/22/2021 6:39:34 PM,,6/22/2021 6:39:34 PM,
370,a3176f01-590d-421e-adcf-1d7a29b65553,6/21/2021 4:00:00 PM,13:57,POB006,D. Devine M. green,pool,,83,,none,slow,0.59,5.2,,,,,30,"aquaticVeg,terrestrialVeg",,2aede6dc-dd9f-404f-822d-b3e07f601341,6/22/2021 6:39:34 PM,,6/22/2021 6:39:34 PM,
371,82cdf8da-4b07-489d-9b4e-3d9ce487dc9e,6/21/2021 4:00:00 PM,14:00,POB006,D. Devine M. green,pool,,100,,none,slow,0.42,4.4,,,,,30,"aquaticVeg,terrestrialVeg",,2aede6dc-dd9f-404f-822d-b3e07f601341,6/22/2021 6:39:34 PM,,6/22/2021 6:39:34 PM,
372,82edda8b-c4b5-4199-a884-a8f8261c7f53,6/22/2021 4:00:00 PM,14:20,GEB003,Audrey and Alex.,riffle,,6.8,,none,swift,0.1,5.4,,,cobble,sand,90,terrestrialVeg,,58decefb-e326-40bc-ac4b-6fc1f4cba113,6/22/2021 6:39:34 PM,,6/25/2021 7:46:25 PM,neponset
373,1d189b40-a6ec-4b23-9d0d-765657cd8a8f,6/22/2021 4:00:00 PM,14:21,GEB003,Audrey and Alex,glide,,33,,none,slow,0.33,2.3,,,cobble,gravel,80,"aquaticVeg,terrestrialVeg",,58decefb-e326-40bc-ac4b-6fc1f4cba113,6/22/2021 6:39:34 PM,,6/22/2021 6:39:34 PM,
374,2ecd0ec1-2f14-4b88-b01c-0bf2e8d03f6b,6/22/2021 4:00:00 PM,14:22,GEB003,Audrey and Alex,riffle,,44,,none,swift,0.27,2.2,,,cobble,gravel,80,None,,58decefb-e326-40bc-ac4b-6fc1f4cba113,6/22/2021 6:39:34 PM,,6/22/2021 6:39:34 PM,
375,46a793c2-f6a6-4ff3-a3ca-0aa97999eee4,6/22/2021 4:00:00 PM,14:23,GEB003,Audrey and Alex,pool,,49,,none,swift,0.22,2,meander,,cobble,gravel,80,aquaticVeg,,58decefb-e326-40bc-ac4b-6fc1f4cba113,6/22/2021 6:39:34 PM,,6/22/2021 6:39:34 PM,
376,8440d198-c4f0-418f-9bbd-bd8d4fb10b90,6/22/2021 4:00:00 PM,14:30,GEB003,Audrey and Alex,riffle,,66.7,,none,swift,0.29,2.7,,,cobble,gravel,85,"largeSubstrate,aquaticVeg,terrestrialVeg",,58decefb-e326-40bc-ac4b-6fc1f4cba113,6/22/2021 6:39:34 PM,,6/22/2021 6:39:34 PM,
377,47635184-ce5b-43df-a0e2-7f377b3ac462,6/22/2021 4:00:00 PM,14:31,GEB003,Audrey and Alex,glide,,73.5,,none,slow,0.46,3.3,,3,sand,cobble,70,terrestrialVeg,,58decefb-e326-40bc-ac4b-6fc1f4cba113,6/22/2021 6:39:34 PM,,6/22/2021 6:39:34 PM,
378,c1edb695-0190-4236-baaf-92874dc44427,6/22/2021 4:00:00 PM,14:34,GEB003,Audrey and Alex,glide,,95,,none,slow,0.27,2.7,,4,sand,gravel,90,None,,58decefb-e326-40bc-ac4b-6fc1f4cba113,6/22/2021 6:39:34 PM,,6/22/2021 6:39:34 PM,
379,45429f14-557c-43ab-b497-5fd7ff556d9f,6/22/2021 4:00:00 PM,14:34,GEB003,Audrey and Alex,glide,,100,,none,slow,0.25,2.5,,3,sand,gravel,90,None,"During next habitat assessment, double check HUT/end position accuracy",58decefb-e326-40bc-ac4b-6fc1f4cba113,6/22/2021 6:39:34 PM,,6/22/2021 6:39:34 PM,
380,678b36c4-e83f-411a-8248-ef3b87f956fb,6/25/2021 4:00:00 PM,15:47,df,df,cascade,,33,,fast,dry,33,33,,33,siltClay,siltClay,33,None,33,0063228c-f478-4555-872b-95e60283a5e3,6/25/2021 7:47:53 PM,neponset,6/25/2021 7:47:53 PM,neponset
381,2119e6ca-b24f-4493-a792-3d9f8773027a,7/16/2021 4:00:00 PM,09:35,PTB005,"Sterling, Abby, Molly",run,,20,,none,swift,100,7.6,,3,siltClay,siltClay,80,"largeWoodyDebris,terrestrialVeg",Very deep.,79d655b1-e1d3-4dc4-82d6-01317e361001,7/16/2021 2:45:48 PM,,7/16/2021 2:45:48 PM,
382,31486b0f-82eb-4292-ac37-2d9cef865208,7/16/2021 4:00:00 PM,09:47,PTB005,"Sterling, Abby, Molly",run,,35,,none,swift,110,7.7,,2,siltClay,siltClay,80,"largeWoodyDebris,terrestrialVeg",Very deep.,79d655b1-e1d3-4dc4-82d6-01317e361001,7/16/2021 2:45:48 PM,,7/16/2021 2:45:48 PM,
383,904b9af2-25b8-4955-a280-7e939f42060b,7/16/2021 4:00:00 PM,09:59,PTB005,"Sterling, Abby, Molly",run,,53,,none,swift,95,7.5,,3,siltClay,sand,70,"largeWoodyDebris,terrestrialVeg",,79d655b1-e1d3-4dc4-82d6-01317e361001,7/16/2021 2:45:48 PM,,7/16/2021 2:45:48 PM,
384,da712883-486e-4652-8f92-17296363f4dc,7/16/2021 4:00:00 PM,10:02,PTB005,"Sterling, Abby, Molly",run,,75,,none,swift,94,7,,0,siltClay,siltClay,90,terrestrialVeg,Lots of small woody debris.,79d655b1-e1d3-4dc4-82d6-01317e361001,7/16/2021 2:45:48 PM,,7/16/2021 2:45:48 PM,
385,e1e4a8ad-230d-4467-9c79-5e660f4c0031,7/16/2021 4:00:00 PM,10:07,PTB005,"Sterling, Abby, Molly",run,,100,,none,swift,70,6.5,,0,siltClay,sand,70,terrestrialVeg,,79d655b1-e1d3-4dc4-82d6-01317e361001,7/16/2021 2:45:48 PM,,7/16/2021 2:45:48 PM,
386,ecd2a569-1396-4fcd-b3c1-b8e0238342d9,7/16/2021 4:00:00 PM,10:49,PTB007,"Sterling, Abby, Molly",run,,10,,none,swift,50,5.9,,2,sand,gravel,30,"aquaticVeg,terrestrialVeg",,62e6013d-6a78-494e-a377-c5f869aeb716,7/16/2021 3:28:18 PM,,7/16/2021 3:28:18 PM,
387,8f17a42d-2872-407b-8e42-bfa7a5809b69,7/16/2021 4:00:00 PM,11:05,PTB007,"Sterling, Abby, Molly",run,,60,,none,swift,58,6.7,,4,gravel,sand,60,"largeWoodyDebris,aquaticVeg,terrestrialVeg","Fallen tree, recent.",62e6013d-6a78-494e-a377-c5f869aeb716,7/16/2021 3:28:18 PM,,7/16/2021 3:28:18 PM,
388,43f294ce-0152-4284-8f2b-6f17e59cf5cf,7/16/2021 4:00:00 PM,11:11,PTB007,"Sterling, Abby, Molly",run,,100,,none,swift,56,5.5,,3,sand,gravel,60,"largeWoodyDebris,aquaticVeg,terrestrialVeg",,62e6013d-6a78-494e-a377-c5f869aeb716,7/16/2021 3:28:18 PM,,7/16/2021 3:28:18 PM,
389,e5aba282-ec92-4b52-85ec-78528c41722b,7/17/2021 4:00:00 PM,10:00,PUB005,"Mark, Molly, Abby",run,,4,,none,swift,34,3.8,,1,sand,gravel,60,"undercutBanks,largeWoodyDebris,terrestrialVeg",,c857d055-e6fa-4db1-b2ed-02440646525b,7/17/2021 3:01:18 PM,,7/17/2021 3:01:18 PM,
390,48ba6306-afd4-4c62-98a0-1799d0e2f955,7/17/2021 4:00:00 PM,10:01,PUB005,"Mark, Molly, Abby",run,,12.5,,none,swift,25,4.1,,3,gravel,sand,90,"undercutBanks,largeWoodyDebris,terrestrialVeg","Because there is so much more water, it resembles a run.",c857d055-e6fa-4db1-b2ed-02440646525b,7/17/2021 3:01:18 PM,,7/17/2021 3:01:18 PM,
391,0cb37509-a5ce-47f9-ac6f-eb6466516bf3,7/17/2021 4:00:00 PM,10:04,PUB005,"Mark, Molly, Abby",run,,21.3,,none,swift,50,3.2,,0,gravel,sand,80,"undercutBanks,terrestrialVeg",,c857d055-e6fa-4db1-b2ed-02440646525b,7/17/2021 3:01:18 PM,,7/17/2021 3:01:18 PM,
392,8856318f-52c0-4268-adce-f2fe90f1f4b2,7/17/2021 4:00:00 PM,10:10,PUB005,"Mark, Molly, Abby",riffle,,38.7,,none,swift,40,3.8,,0,gravel,sand,80,undercutBanks,Minimal vegetation.,c857d055-e6fa-4db1-b2ed-02440646525b,7/17/2021 3:01:18 PM,,7/17/2021 3:01:18 PM,
393,93ce988b-499c-4e2e-b10a-240552e54b0b,7/17/2021 4:00:00 PM,10:14,PUB005,"Mark, Molly, Abby",run,,61,,none,swift,50,4.9,,4,gravel,sand,50,"undercutBanks,largeWoodyDebris,terrestrialVeg",,c857d055-e6fa-4db1-b2ed-02440646525b,7/17/2021 3:01:18 PM,,7/17/2021 3:01:18 PM,
394,ab285452-203c-4f60-a3b7-efc66748c958,7/17/2021 4:00:00 PM,10:17,PUB005,"Mark, Molly, Abby",riffle,,66,,none,slow,22,4.4,,1,gravel,sand,40,"undercutBanks,largeWoodyDebris,terrestrialVeg",,c857d055-e6fa-4db1-b2ed-02440646525b,7/17/2021 3:01:18 PM,,7/17/2021 3:01:18 PM,
395,127be4b8-0aec-4947-9dd7-0677e572a751,7/17/2021 4:00:00 PM,10:19,PUB005,"Mark, Molly, Abby",pool,,72.2,,none,slow,60,5,large woody debris,0,gravel,sand,30,"largeWoodyDebris,terrestrialVeg",,c857d055-e6fa-4db1-b2ed-02440646525b,7/17/2021 3:01:18 PM,,7/17/2021 3:01:18 PM,
396,8d9f8907-57d6-47f3-a4cc-84a02f40e6fc,7/17/2021 4:00:00 PM,10:22,PUB005,"Mark, Molly, Abby",run,,85,,none,swift,55,6.2,,10,gravel,sand,80,"undercutBanks,largeWoodyDebris,terrestrialVeg",,c857d055-e6fa-4db1-b2ed-02440646525b,7/17/2021 3:01:18 PM,,7/17/2021 3:01:18 PM,
397,1add1ae3-fa03-4397-b5b6-aea86a581377,7/17/2021 4:00:00 PM,10:25,PUB005,"Mark, Molly, Abby",run,,91,,none,slow,68,4.9,,6,gravel,sand,70,"undercutBanks,largeWoodyDebris,terrestrialVeg","Near 91, the water goes underneath a big fallen tree and through the bank (like a tunnel).",c857d055-e6fa-4db1-b2ed-02440646525b,7/17/2021 3:01:18 PM,,7/17/2021 3:01:18 PM,
398,0dffff99-929d-4a2d-a53e-246150d5737d,7/17/2021 4:00:00 PM,10:28,PUB005,"Mark, Molly, Abby",run,,100,,none,swift,68,8.3,,6,gravel,sand,70,"largeWoodyDebris,undercutBanks,terrestrialVeg",,c857d055-e6fa-4db1-b2ed-02440646525b,7/17/2021 3:01:18 PM,,7/17/2021 3:01:18 PM,
399,b0acc6f3-27b8-4587-8cdc-3a53c16d4110,7/17/2021 4:00:00 PM,11:28,PUB004,"Mark, Molly, Abby",run,,6.8,,none,swift,42,2.8,,0,gravel,sand,10,"largeSubstrate,undercutBanks,terrestrialVeg",Large cement column in water.,f14dc27f-9e49-400c-a577-f660ba9db4fe,7/17/2021 3:56:51 PM,,7/17/2021 3:56:51 PM,
400,7b3c47ec-ac11-44db-b07b-3139fff34705,7/17/2021 4:00:00 PM,11:31,PUB004,"Mark, Molly, Abby",run,,35.8,,none,swift,58,3.4,,3,gravel,sand,60,"largeSubstrate,undercutBanks,largeWoodyDebris,aquaticVeg,terrestrialVeg",Some cobble.,f14dc27f-9e49-400c-a577-f660ba9db4fe,7/17/2021 3:56:51 PM,,7/17/2021 3:56:51 PM,
401,f0f2995d-e202-46fa-b6ab-151919de72bc,7/17/2021 4:00:00 PM,11:37,PUB004,"Mark, Molly, Abby",riffle,,39.8,,none,swift,30,2.9,,0,cobble,sand,70,largeSubstrate,,f14dc27f-9e49-400c-a577-f660ba9db4fe,7/17/2021 3:56:51 PM,,7/17/2021 3:56:51 PM,
402,b8dbad99-f38f-45c2-99b3-c21a24cd7d71,7/17/2021 4:00:00 PM,11:39,PUB004,"Mark, Molly, Abby",run,,66.7,,none,swift,44,4.8,,3,cobble,sand,40,"largeSubstrate,largeWoodyDebris,aquaticVeg,terrestrialVeg",,f14dc27f-9e49-400c-a577-f660ba9db4fe,7/17/2021 3:56:51 PM,,7/17/2021 3:56:51 PM,
403,de534764-22fe-437a-b4d3-d2809cd5d24f,7/17/2021 4:00:00 PM,11:42,PUB004,"Mark, Molly, Abby",run,,73.5,,none,swift,40,4.7,,0,sand,cobble,30,"undercutBanks,largeWoodyDebris,aquaticVeg,terrestrialVeg",Some riffle toward the end. Great overhanging branches for habitat and protection from predators.,f14dc27f-9e49-400c-a577-f660ba9db4fe,7/17/2021 3:56:51 PM,,7/17/2021 3:56:51 PM,
404,9a4a533a-dd62-4226-8da3-45ef1331ee57,7/17/2021 4:00:00 PM,11:45,PUB004,"Mark, Molly, Abby",run,,100,,none,swift,42,6,,0,sand,gravel,40,"largeSubstrate,undercutBanks,terrestrialVeg",Lots of overhanging branches. ,f14dc27f-9e49-400c-a577-f660ba9db4fe,7/17/2021 3:56:51 PM,,7/17/2021 3:56:51 PM,
405,db4a7830-cf7c-44f7-baef-ef50fd184c82,7/17/2021 4:00:00 PM,10:28,POB003,"Nalven, Devine",run,,22.4,,slow,swift,0.51,6.25,,,,,50,"undercutBanks,largeWoodyDebris,terrestrialVeg",Secondary channel is more like a draining wetland,66fea743-da6b-421b-ba3f-5620e30a2328,7/17/2021 4:34:38 PM,,7/17/2021 4:34:38 PM,
406,c529a306-f1cc-47f4-978d-7d1ea1c56858,7/17/2021 4:00:00 PM,10:44,POB003,"Nalven, Devine",riffle,,40,,fast,swift,0.31,4.5,,,,,80,"largeWoodyDebris,terrestrialVeg",More like a run today than a riffle; third slow channel running thru island,66fea743-da6b-421b-ba3f-5620e30a2328,7/17/2021 4:34:38 PM,,7/17/2021 4:34:38 PM,
407,a7bb12f5-1f39-476f-9b8c-758258789397,7/17/2021 4:00:00 PM,10:58,POB003,"Nalven, Devine",pool,,42.5,,slow,swift,0.42,4.4,,,,,90,"undercutBanks,largeWoodyDebris",Pool is more like a run today but there is a small pool in the secondary channel,66fea743-da6b-421b-ba3f-5620e30a2328,7/17/2021 4:34:38 PM,,7/17/2021 4:34:38 PM,
408,13fd0e03-5bd8-449b-ac12-c616ab89be03,7/17/2021 4:00:00 PM,11:07,POB003,"Nalven, Devine",riffle,,64,,none,swift,0.48,4,,,,,80,"undercutBanks,terrestrialVeg,largeWoodyDebris","A little woody debris and terrestrial veg, not much ",66fea743-da6b-421b-ba3f-5620e30a2328,7/17/2021 4:34:38 PM,,7/17/2021 4:34:38 PM,
409,ed8ad3c0-dbc0-433d-90b8-df82118041a6,7/17/2021 4:00:00 PM,11:21,POB003,"Nalven, Devine",pool,,72.6,,slow,swift,0.43,5.2,,,,,70,"undercutBanks,terrestrialVeg",Secondary channel is more like tributary- see two photos; one very undercut bank,66fea743-da6b-421b-ba3f-5620e30a2328,7/17/2021 4:34:38 PM,,7/17/2021 4:34:38 PM,
410,6a5aa9d2-a131-44b4-860a-981d835cb6eb,7/17/2021 4:00:00 PM,11:32,POB003,"Nalven, Devine",riffle,,89.3,,slow,swift,0.48,3.3,,,,,60,"undercutBanks,terrestrialVeg,largeWoodyDebris",,66fea743-da6b-421b-ba3f-5620e30a2328,7/17/2021 4:34:38 PM,,7/17/2021 4:34:38 PM,
411,7ebd149c-5a80-47ae-bd4b-e8f80ffa48a4,7/17/2021 4:00:00 PM,11:46,POB003,"Nalven, Devine",riffle,,100,,fast,swift,0.35,7.5,,,,,90,terrestrialVeg,"Two secondary channels- one flowing very fast,  the other is the same secondary channel as the last segment and it is slow",66fea743-da6b-421b-ba3f-5620e30a2328,7/17/2021 4:34:38 PM,,7/17/2021 4:34:38 PM,
412,518c9ee7-03da-4ee5-99ca-1f8310f38174,7/17/2021 4:00:00 PM,09:56,THB001,"K. Roosa, A. Tucker",run,,39.5,,none,swift,0.25,1,,5,sand,sand,50,"largeWoodyDebris,undercutBanks,terrestrialVeg","At 33 - 35m, there is a ripple caused by large woody debris.5",774bbb76-19c2-468d-a249-5c4fc1bffe3a,7/17/2021 4:55:09 PM,,7/17/2021 4:55:09 PM,
413,57d9e334-6c33-4459-a1fb-0441ba016d14,7/17/2021 4:00:00 PM,10:08,THB001,"K. Roosa, A. Tucker",run,,52,,none,swift,0.39,2.8,,8,gravel,sand,20,"undercutBanks,largeWoodyDebris,terrestrialVeg,aquaticVeg",,774bbb76-19c2-468d-a249-5c4fc1bffe3a,7/17/2021 4:55:09 PM,,7/17/2021 4:55:09 PM,
414,5afe5064-3fbd-4f0b-887a-a06512f1f4ec,7/17/2021 4:00:00 PM,10:15,THB001,"K. Roosa, A. Tucker",riffle,,57,,none,swift,0.22,2.7,,3,sand,gravel,20,"aquaticVeg,terrestrialVeg,largeWoodyDebris,undercutBanks",High flow and fast moving out of culvert. Less riffle action due to higher water level ,774bbb76-19c2-468d-a249-5c4fc1bffe3a,7/17/2021 4:55:09 PM,,7/17/2021 4:55:09 PM,
415,b8f8734a-fbea-481e-a7cc-3364ab1569cf,7/17/2021 4:00:00 PM,10:18,THB001,"K. Roosa, A. Tucker",pool,,65.7,,none,swift,0.63,3,culvert,2,sand,siltClay,40,"undercutBanks,terrestrialVeg,largeWoodyDebris",,774bbb76-19c2-468d-a249-5c4fc1bffe3a,7/17/2021 4:55:09 PM,,7/17/2021 4:55:09 PM,
416,9de4bf6f-90bd-4a1c-8e55-df437eaf510b,7/17/2021 4:00:00 PM,10:21,THB001,"K. Roosa, A. Tucker",riffle,,74,,none,swift,0.17,2.9,,1,gravel,sand,50,"undercutBanks,terrestrialVeg",Decaying leaves /tree debris deposits,774bbb76-19c2-468d-a249-5c4fc1bffe3a,7/17/2021 4:55:09 PM,,7/17/2021 4:55:09 PM,
417,c6a6c737-69c7-4b73-80c9-bdef14edd8a6,7/17/2021 4:00:00 PM,11:20,THB001,"K. Roosa, A. Tucker",run,,89.1,,none,swift,0.36,2.1,,5,gravel,sand,40,"undercutBanks,largeWoodyDebris,terrestrialVeg",New riffle around 80 m caused by large tree debris,774bbb76-19c2-468d-a249-5c4fc1bffe3a,7/17/2021 4:55:09 PM,,7/17/2021 4:55:09 PM,
418,c5542cef-1421-410a-9973-7749520dea78,7/17/2021 4:00:00 PM,11:26,THB001,"K. Roosa, A. Tucker",pool,,100,,none,swift,0.63,2.2,meander,2,sand,siltClay,20,"largeWoodyDebris,undercutBanks,terrestrialVeg,other",Some foam,774bbb76-19c2-468d-a249-5c4fc1bffe3a,7/17/2021 4:55:09 PM,,7/17/2021 4:55:09 PM,
419,a1ae4858-2f45-4ab0-aabb-6f73ace4808e,7/17/2021 4:00:00 PM,11:54,THBT01,"K. Roosa, A.Tucker",run,,24.5,,none,swift,0.16,0.9,,3,sand,gravel,30,"terrestrialVeg,largeWoodyDebris,undercutBanks",,a5236f1b-38ac-46d6-a0b1-70005df6e537,7/17/2021 4:55:19 PM,,7/17/2021 4:55:19 PM,
420,20bb06f7-0cff-4fd8-8b76-2bb153b0b31a,7/17/2021 4:00:00 PM,12:06,THBT01,"K. Roosa, A.Tucker",pool,,26,,none,swift,0.43,1.1,large woody debris,2,sand,gravel,50,"undercutBanks,largeWoodyDebris,terrestrialVeg",,a5236f1b-38ac-46d6-a0b1-70005df6e537,7/17/2021 4:55:19 PM,,7/17/2021 4:55:19 PM,
421,8bc6d587-596f-42cc-b16b-bd565386e440,7/17/2021 4:00:00 PM,12:08,THBT01,"K. Roosa, A.Tucker",riffle,,35.5,,none,swift,0.32,1.3,,2,sand,gravel,25,"largeWoodyDebris,terrestrialVeg,undercutBanks",Some foam,a5236f1b-38ac-46d6-a0b1-70005df6e537,7/17/2021 4:55:19 PM,,7/17/2021 4:55:19 PM,
422,d7086e75-9ee7-4030-a990-e21a0e10747b,7/17/2021 4:00:00 PM,12:12,THBT01,"K. Roosa, A.Tucker",run,,47,,none,swift,0.29,1.55,,5,sand,gravel,40,"undercutBanks,largeWoodyDebris,terrestrialVeg",Slow flow at 38m; small riffle caused by large woody debris at 40m; some foam,a5236f1b-38ac-46d6-a0b1-70005df6e537,7/17/2021 4:55:19 PM,,7/17/2021 4:55:19 PM,
423,050f98d6-f439-4572-8dee-1c6b99f1890e,7/17/2021 4:00:00 PM,12:19,THBT01,"K. Roosa, A.Tucker",pool,,47.5,,none,swift,0.28,2,large woody debris,3,sand,siltClay,40,"largeWoodyDebris,terrestrialVeg,undercutBanks","Moving faster than a pool, might reclassify as part of run",a5236f1b-38ac-46d6-a0b1-70005df6e537,7/17/2021 4:55:19 PM,,7/17/2021 4:55:19 PM,
424,a23fe0c5-da1d-4a86-af41-9c0dd108e9ec,7/17/2021 4:00:00 PM,12:22,THBT01,"K. Roosa, A.Tucker",run,,96.5,,none,swift,0.39,1.2,,8,sand,gravel,40,"largeWoodyDebris,undercutBanks,terrestrialVeg,whitewater",Some foam,a5236f1b-38ac-46d6-a0b1-70005df6e537,7/17/2021 4:55:19 PM,,7/17/2021 4:55:19 PM,
425,53f11115-627a-47a4-bdab-bbc3f51f77ae,7/17/2021 4:00:00 PM,12:29,THBT01,"K. Roosa, A.Tucker",cascade,,100,,none,swift,0.24,0.7,,1,cobble,boulder,80,"largeSubstrate,largeWoodyDebris,terrestrialVeg,whitewater",,a5236f1b-38ac-46d6-a0b1-70005df6e537,7/17/2021 4:55:19 PM,,7/17/2021 4:55:19 PM,
426,6f27e69b-b3f2-4865-9d83-81a21f891461,7/19/2021 4:00:00 PM,10:38,MLB005,Mike and Ronda Yeomans,run,,57,,fast,swift,0.59,3.25,,,,,90,"largeWoodyDebris,terrestrialVeg",,b8939e24-049b-4d0c-9c85-96f2dab11993,7/19/2021 4:01:13 PM,,7/19/2021 4:01:13 PM,
427,51335a95-d752-4bd3-8a7c-dd543f9bf705,7/19/2021 4:00:00 PM,10:42,MLB005,Mike and Ronda Yeomans,run,,52,,none,swift,0.75,4.25,,,,,80,"largeWoodyDebris,terrestrialVeg",,b8939e24-049b-4d0c-9c85-96f2dab11993,7/19/2021 4:01:13 PM,,7/19/2021 4:01:13 PM,
428,069fc242-c5cb-47ce-bad4-dbd42ed7d069,7/19/2021 4:00:00 PM,10:47,MLB005,Mike and Ronda Yeomans,riffle,,86,,none,swift,0.45,3.5,,,,,70,"largeSubstrate,largeWoodyDebris,terrestrialVeg",,b8939e24-049b-4d0c-9c85-96f2dab11993,7/19/2021 4:01:13 PM,,7/19/2021 4:01:13 PM,
429,2a87ea7a-367a-4550-b8db-90a95013f3d3,7/19/2021 4:00:00 PM,10:54,MLB005,Mike and Ronda Yeomans,run,,95,,none,swift,0.45,4,,,,,80,"largeWoodyDebris,terrestrialVeg",,b8939e24-049b-4d0c-9c85-96f2dab11993,7/19/2021 4:01:13 PM,,7/19/2021 4:01:13 PM,
430,90a90aad-1746-4860-b6cb-c4ecaaba745e,7/19/2021 4:00:00 PM,10:56,MLB005,Mike and Ronda Yeomans,riffle,,100,,none,swift,-0.3,3.75,,,,,90,"largeSubstrate,largeWoodyDebris,terrestrialVeg",,b8939e24-049b-4d0c-9c85-96f2dab11993,7/19/2021 4:01:13 PM,,7/19/2021 4:01:13 PM,
431,4e19c023-908f-45de-a814-da0911942ab0,7/19/2021 4:00:00 PM,11:27,MLB001,Mike and Ronda Yeomans,riffle,,17,,fast,swift,0.22,2,,,,,90,"largeSubstrate,largeWoodyDebris,terrestrialVeg",,0705f047-a9ea-4cd7-b221-3a9d2e593a66,7/19/2021 4:01:14 PM,,7/19/2021 4:01:14 PM,
432,a1b56838-5754-4bfc-bd41-71d74ebe22bf,7/19/2021 4:00:00 PM,11:30,MLB001,Mike and Ronda Yeomans,run,,25,,none,swift,0.35,2,,,,,80,"largeWoodyDebris,terrestrialVeg",,0705f047-a9ea-4cd7-b221-3a9d2e593a66,7/19/2021 4:01:14 PM,,7/19/2021 4:01:14 PM,
433,0b913300-0a24-4a12-acbc-632b4a1f5d9f,7/19/2021 4:00:00 PM,11:33,MLB001,Mike and Ronda Yeomans,pool,,32,,none,slow,0.45,4.25,meander,,,,60,"largeWoodyDebris,terrestrialVeg",,0705f047-a9ea-4cd7-b221-3a9d2e593a66,7/19/2021 4:01:14 PM,,7/19/2021 4:01:14 PM,
434,22a05329-bbc7-41da-a39d-32afa76fb728,7/19/2021 4:00:00 PM,11:37,MLB001,Mike and Ronda Yeomans,run,,51,,none,swift,0.4,2,,,,,40,"undercutBanks,largeSubstrate,aquaticVeg,terrestrialVeg",,0705f047-a9ea-4cd7-b221-3a9d2e593a66,7/19/2021 4:01:14 PM,,7/19/2021 4:01:14 PM,
435,ab73a7e6-a126-4e49-8d04-9bad2301fac8,7/19/2021 4:00:00 PM,11:39,MLB001,Mike and Ronda Yeomans,glide,,100,,none,slow,0.36,3,,,,,70,"largeWoodyDebris,terrestrialVeg,undercutBanks",,0705f047-a9ea-4cd7-b221-3a9d2e593a66,7/19/2021 4:01:14 PM,,7/19/2021 4:01:14 PM,
436,f335c639-d078-464d-b6b3-6e4832cce48a,7/19/2021 4:00:00 PM,09:44,THB006,Audrey and Charlie,run,,4.5,,none,swift,0.39,6,,0,,,80,terrestrialVeg,,ce0c0bdf-dd4e-4b5d-af8b-4c0599f1ea4e,7/19/2021 4:53:16 PM,,7/19/2021 4:53:16 PM,
437,7e74f307-dce1-48a1-92b7-1b540edb6b73,7/19/2021 4:00:00 PM,09:50,THB006,Audrey and Charlie,pool,,14,,none,standing,1.1,6.5,boulder,0,,,60,"terrestrialVeg,whitewater",,ce0c0bdf-dd4e-4b5d-af8b-4c0599f1ea4e,7/19/2021 4:53:16 PM,,7/19/2021 4:53:16 PM,
438,6397e107-b231-4edc-aa8c-67e697f6c25d,7/19/2021 4:00:00 PM,09:57,THB006,Audrey and Charlie,cascade,,18.5,,none,swift,0.44,3.2,,0,,,80,"whitewater,terrestrialVeg",,ce0c0bdf-dd4e-4b5d-af8b-4c0599f1ea4e,7/19/2021 4:53:16 PM,,7/19/2021 4:53:16 PM,
